date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2008-07-01,22,17,0.0,14.5,5,5,4,04:17 AM,08:51 PM,06:36 AM,09:56 PM,16,20,20,20,14,18,82,0.2,1015,22,10,261,11
2008-07-02,18,14,0.0,9.5,4,4,0,05:21 AM,09:52 PM,06:36 AM,09:56 PM,14,16,16,16,13,71,88,2.2,1013,18,8,241,9
2008-07-03,18,13,0.0,14.5,5,5,0,06:35 AM,10:40 PM,06:37 AM,09:55 PM,11,15,16,15,22,30,74,0.5,1018,18,10,272,17
2008-07-04,26,14,0.0,14.5,6,6,3,07:56 AM,11:17 PM,06:37 AM,09:55 PM,13,20,21,20,22,19,63,0.0,1015,26,10,168,14
2008-07-05,18,16,0.0,9.5,4,4,10,09:16 AM,11:46 PM,06:38 AM,09:55 PM,15,17,17,17,20,80,89,1.4,1017,18,6,301,13
2008-07-06,18,14,0.0,13.5,5,5,17,10:32 AM,No moonset,06:39 AM,09:54 PM,12,15,16,15,21,68,80,1.0,1016,18,8,303,16
2008-07-07,18,14,0.0,14.5,5,5,25,11:45 AM,12:09 AM,06:39 AM,09:54 PM,11,15,16,15,24,33,72,0.0,1017,18,10,287,18
2008-07-08,20,12,0.0,14.5,5,5,32,12:53 PM,12:30 AM,06:40 AM,09:54 PM,12,16,16,16,15,18,76,0.0,1020,20,10,100,11
2008-07-09,25,15,0.0,14.5,5,5,39,01:59 PM,12:50 AM,06:41 AM,09:53 PM,14,19,20,19,12,7,74,0.0,1018,25,10,160,8
2008-07-10,23,14,0.0,14.5,5,5,47,03:05 PM,01:10 AM,06:41 AM,09:53 PM,15,20,21,20,10,3,74,0.0,1015,23,10,204,7
2008-07-11,17,16,0.0,10.5,4,4,54,04:09 PM,01:31 AM,06:42 AM,09:52 PM,14,16,16,16,18,70,88,0.6,1015,17,9,296,12
2008-07-12,18,14,0.0,14.5,5,5,61,05:14 PM,01:55 AM,06:43 AM,09:52 PM,13,16,16,16,23,49,81,0.3,1016,18,10,300,18
2008-07-13,19,13,0.0,13.5,5,5,68,06:17 PM,02:24 AM,06:44 AM,09:51 PM,12,15,15,15,20,53,78,0.8,1019,19,10,308,15
2008-07-14,20,12,0.0,14.5,5,5,76,07:18 PM,02:59 AM,06:45 AM,09:50 PM,12,16,16,16,15,8,76,0.0,1024,20,10,115,11
2008-07-15,22,12,0.0,14.5,5,5,83,08:12 PM,03:42 AM,06:46 AM,09:50 PM,13,18,19,18,18,0,74,0.0,1028,22,10,50,12
2008-07-16,21,13,0.0,14.5,5,5,90,08:59 PM,04:33 AM,06:46 AM,09:49 PM,14,18,19,18,11,6,79,0.0,1025,21,10,251,8
2008-07-17,20,15,0.0,13.5,5,5,97,09:38 PM,05:32 AM,06:47 AM,09:48 PM,14,18,18,18,13,45,83,0.0,1021,20,10,321,10
2008-07-18,23,13,0.0,14.5,5,5,100,10:09 PM,06:36 AM,06:48 AM,09:48 PM,13,19,20,19,13,10,72,0.0,1019,23,10,132,9
2008-07-19,24,16,0.0,14.5,5,5,88,10:36 PM,07:44 AM,06:49 AM,09:47 PM,15,20,20,20,16,11,72,0.0,1016,24,10,147,11
2008-07-20,18,16,0.0,9.4,4,4,81,10:59 PM,08:51 AM,06:50 AM,09:46 PM,15,17,17,17,13,85,86,0.4,1020,18,9,140,10
2008-07-21,20,13,0.0,14.5,5,5,73,11:20 PM,10:00 AM,06:51 AM,09:45 PM,12,17,17,17,14,26,70,0.0,1024,20,10,147,10
2008-07-22,22,11,0.0,14.5,5,5,66,11:40 PM,11:08 AM,06:52 AM,09:44 PM,10,17,18,17,18,1,65,0.0,1024,22,10,86,13
2008-07-23,31,16,0.0,14.5,6,6,59,No moonrise,12:17 PM,06:53 AM,09:43 PM,13,24,24,23,24,6,53,0.0,1015,31,10,107,13
2008-07-24,22,16,0.0,14.5,5,5,52,12:01 AM,01:29 PM,06:54 AM,09:42 PM,15,19,19,19,20,26,80,0.1,1014,22,10,283,15
2008-07-25,22,16,0.0,14.5,5,5,44,12:23 AM,02:42 PM,06:55 AM,09:41 PM,15,19,21,19,13,38,76,0.2,1013,22,10,153,9
2008-07-26,23,16,0.0,14.5,5,5,37,12:50 AM,04:00 PM,06:56 AM,09:40 PM,16,20,21,20,14,28,78,0.0,1016,23,10,183,10
2008-07-27,25,15,0.0,14.5,5,5,30,01:24 AM,05:18 PM,06:57 AM,09:39 PM,16,20,21,20,12,12,78,0.0,1016,25,10,104,9
2008-07-28,20,16,0.0,13.5,5,5,23,02:07 AM,06:32 PM,06:58 AM,09:38 PM,16,18,18,18,19,37,88,0.6,1015,20,9,312,14
2008-07-29,23,15,0.0,14.5,5,5,15,03:02 AM,07:38 PM,06:59 AM,09:37 PM,15,19,19,19,10,15,77,0.0,1017,23,9,115,8
2008-07-30,25,17,0.0,14.4,6,6,8,04:11 AM,08:30 PM,07:00 AM,09:36 PM,17,20,21,20,9,41,80,0.2,1016,25,9,224,7
2008-07-31,28,18,0.0,13.4,6,6,4,05:28 AM,09:12 PM,07:01 AM,09:35 PM,16,23,23,22,18,35,68,0.1,1015,28,10,262,12
2008-08-01,19,16,0.0,13.4,5,5,0,06:49 AM,09:44 PM,07:02 AM,09:34 PM,15,18,18,18,13,68,83,1.0,1021,19,9,312,10
2008-08-02,24,15,0.0,14.3,5,5,0,08:07 AM,10:10 PM,07:03 AM,09:32 PM,15,20,21,20,15,18,77,0.0,1023,24,10,284,10
2008-08-03,26,16,0.0,14.3,6,6,6,09:23 AM,10:32 PM,07:04 AM,09:31 PM,16,20,21,20,15,16,79,0.0,1019,26,9,155,11
2008-08-04,24,17,0.0,14.2,6,6,14,10:34 AM,10:53 PM,07:06 AM,09:30 PM,16,20,21,20,13,10,75,0.0,1018,24,10,182,10
2008-08-05,26,15,0.0,13.4,6,6,21,11:43 AM,11:13 PM,07:07 AM,09:29 PM,17,20,21,20,14,26,81,0.0,1015,26,9,142,11
2008-08-06,26,17,0.0,13.4,6,6,28,12:49 PM,11:34 PM,07:08 AM,09:27 PM,18,21,22,21,13,39,81,0.2,1012,26,10,228,10
2008-08-07,20,18,0.0,11.1,5,5,35,01:56 PM,11:57 PM,07:09 AM,09:26 PM,16,18,18,18,20,57,84,0.6,1014,20,9,293,15
2008-08-08,21,16,0.0,13.4,5,5,43,03:02 PM,No moonset,07:10 AM,09:25 PM,14,18,18,18,19,51,78,0.1,1020,21,10,308,14
2008-08-09,24,16,0.0,14.1,5,5,50,04:06 PM,12:24 AM,07:11 AM,09:23 PM,13,19,20,19,12,15,70,0.0,1019,24,10,131,8
2008-08-10,24,15,0.0,14.1,5,5,57,05:08 PM,12:57 AM,07:12 AM,09:22 PM,14,19,20,19,13,11,72,0.0,1014,24,10,290,9
2008-08-11,25,17,0.0,14.1,6,6,65,06:05 PM,01:37 AM,07:13 AM,09:20 PM,17,21,22,21,10,51,78,0.6,1007,25,8,154,7
2008-08-12,23,17,0.0,12.2,5,5,72,06:54 PM,02:24 AM,07:14 AM,09:19 PM,15,19,20,19,29,52,76,2.2,1008,23,10,286,19
2008-08-13,19,15,0.0,14.0,5,5,79,07:36 PM,03:21 AM,07:15 AM,09:17 PM,12,17,17,17,21,33,71,0.2,1017,19,10,305,16
2008-08-14,17,13,0.0,13.3,5,5,86,08:10 PM,04:23 AM,07:17 AM,09:16 PM,12,16,16,16,15,49,79,1.1,1017,17,10,267,12
2008-08-15,19,14,0.0,14.0,5,5,94,08:39 PM,05:30 AM,07:18 AM,09:14 PM,11,15,16,15,32,24,72,1.0,1020,19,10,236,23
2008-08-16,21,14,0.0,12.2,4,4,100,09:04 PM,06:39 AM,07:19 AM,09:13 PM,13,16,17,16,26,52,80,2.7,1012,21,10,235,16
2008-08-17,23,15,0.0,13.9,5,5,100,09:26 PM,07:48 AM,07:20 AM,09:11 PM,14,19,20,19,15,23,75,0.0,1013,23,10,191,10
2008-08-18,23,16,0.0,12.2,5,5,85,09:46 PM,08:57 AM,07:21 AM,09:10 PM,14,19,20,19,18,24,71,0.4,1013,23,9,279,13
2008-08-19,19,16,0.0,13.3,5,5,77,10:07 PM,10:07 AM,07:22 AM,09:08 PM,14,17,17,17,17,66,80,0.1,1018,19,10,294,13
2008-08-20,22,15,0.0,13.8,5,5,70,10:29 PM,11:19 AM,07:23 AM,09:07 PM,13,18,19,18,11,24,74,0.1,1020,22,10,153,8
2008-08-21,25,13,0.0,13.8,5,5,63,10:54 PM,12:32 PM,07:24 AM,09:05 PM,14,19,19,19,11,10,73,0.0,1019,25,10,129,8
2008-08-22,18,16,0.0,9.8,4,4,55,11:26 PM,01:49 PM,07:25 AM,09:03 PM,14,17,17,17,21,76,85,3.7,1020,18,10,307,15
2008-08-23,21,14,0.0,13.3,5,5,48,No moonrise,03:06 PM,07:27 AM,09:02 PM,12,17,17,17,15,36,75,0.0,1020,21,10,168,11
2008-08-24,22,12,0.0,13.3,5,5,41,12:04 AM,04:20 PM,07:28 AM,09:00 PM,13,17,18,17,14,33,76,0.0,1017,22,10,265,9
2008-08-25,20,15,0.0,11.6,5,5,34,12:54 AM,05:28 PM,07:29 AM,08:58 PM,14,18,18,18,16,36,82,0.0,1020,20,10,175,12
2008-08-26,23,13,0.0,11.6,5,5,26,01:56 AM,06:23 PM,07:30 AM,08:57 PM,13,17,18,17,18,5,78,0.0,1022,23,10,74,12
2008-08-27,23,15,0.0,11.6,5,5,19,03:09 AM,07:08 PM,07:31 AM,08:55 PM,16,20,21,20,14,6,81,0.0,1021,23,10,95,10
2008-08-28,24,17,0.0,11.6,5,5,12,04:26 AM,07:43 PM,07:32 AM,08:53 PM,16,20,21,20,12,3,80,0.0,1020,24,10,87,9
2008-08-29,28,16,0.0,11.6,6,6,5,05:45 AM,08:11 PM,07:33 AM,08:52 PM,16,22,23,22,14,6,71,0.0,1015,28,10,102,9
2008-08-30,28,18,0.0,11.6,6,6,0,07:00 AM,08:34 PM,07:34 AM,08:50 PM,15,23,23,22,19,14,63,0.6,1013,28,10,236,12
2008-08-31,22,17,0.0,11.6,5,5,0,08:13 AM,08:55 PM,07:35 AM,08:48 PM,16,19,20,19,18,43,81,0.8,1018,22,10,294,12
2008-09-01,23,17,0.0,11.6,5,5,3,09:23 AM,09:16 PM,07:37 AM,08:46 PM,16,19,20,19,15,32,79,0.0,1020,23,10,167,11
2008-09-02,22,17,0.0,11.6,5,5,10,10:31 AM,09:37 PM,07:38 AM,08:45 PM,15,19,19,19,12,40,81,0.2,1015,22,9,281,10
2008-09-03,21,16,0.0,10.3,5,5,18,11:39 AM,09:59 PM,07:39 AM,08:43 PM,15,18,19,18,13,62,83,1.2,1011,21,10,268,10
2008-09-04,19,15,0.0,10.3,5,5,25,12:46 PM,10:24 PM,07:40 AM,08:41 PM,14,17,17,17,12,38,82,0.2,1009,19,10,163,8
2008-09-05,24,19,0.0,7.8,5,5,33,01:52 PM,10:55 PM,07:41 AM,08:39 PM,12,21,22,21,37,54,57,0.8,1003,24,9,220,23
2008-09-06,19,15,0.0,11.6,5,5,40,02:55 PM,11:32 PM,07:42 AM,08:37 PM,12,17,17,17,29,42,72,0.5,1012,19,10,289,21
2008-09-07,20,14,0.0,11.6,5,5,48,03:54 PM,No moonset,07:43 AM,08:36 PM,12,17,17,17,19,31,75,0.1,1016,20,10,201,14
2008-09-08,26,15,0.0,11.6,6,6,55,04:47 PM,12:16 AM,07:44 AM,08:34 PM,13,21,22,21,26,9,61,0.0,1012,26,10,140,14
2008-09-09,25,18,0.0,11.6,5,5,63,05:32 PM,01:09 AM,07:45 AM,08:32 PM,16,21,22,21,22,26,75,2.8,1013,25,10,202,13
2008-09-10,26,16,0.0,11.6,6,6,70,06:09 PM,02:09 AM,07:46 AM,08:30 PM,16,21,21,21,14,22,78,0.3,1015,26,10,202,9
2008-09-11,20,14,0.0,7.7,5,5,78,06:39 PM,03:14 AM,07:47 AM,08:28 PM,14,16,16,16,24,48,84,4.0,1014,20,10,293,17
2008-09-12,16,12,0.0,9.0,4,4,86,07:06 PM,04:22 AM,07:49 AM,08:27 PM,10,12,14,12,36,57,79,1.7,1020,16,10,285,27
2008-09-13,17,13,0.0,10.3,4,4,93,07:29 PM,05:31 AM,07:50 AM,08:25 PM,11,14,14,14,27,75,79,2.4,1022,17,10,306,20
2008-09-14,19,13,0.0,11.6,5,5,100,07:50 PM,06:40 AM,07:51 AM,08:23 PM,11,15,15,15,14,22,76,0.2,1022,19,10,175,10
2008-09-15,19,11,0.0,11.6,5,5,100,08:11 PM,07:52 AM,07:52 AM,08:21 PM,11,15,16,15,14,7,75,0.0,1020,19,10,59,9
2008-09-16,20,12,0.0,11.6,5,5,84,08:33 PM,09:04 AM,07:53 AM,08:19 PM,9,15,15,15,20,6,69,0.0,1016,20,10,89,13
2008-09-17,26,14,0.0,11.6,5,5,77,08:58 PM,10:18 AM,07:54 AM,08:18 PM,10,19,19,19,18,6,60,0.0,1013,26,10,167,11
2008-09-18,22,14,0.0,10.3,5,5,69,09:28 PM,11:36 AM,07:55 AM,08:16 PM,14,17,18,17,15,26,79,1.3,1017,22,10,234,10
2008-09-19,20,14,0.0,10.3,4,4,62,10:05 PM,12:54 PM,07:56 AM,08:14 PM,14,17,17,17,14,53,84,0.3,1022,20,10,291,10
2008-09-20,21,13,0.0,11.6,5,5,54,10:51 PM,02:11 PM,07:57 AM,08:12 PM,12,16,17,16,19,2,75,0.0,1022,21,10,102,12
2008-09-21,22,13,0.0,11.6,5,5,47,11:50 PM,03:21 PM,07:58 AM,08:10 PM,12,17,18,17,16,4,70,0.0,1015,22,10,76,10
2008-09-22,19,13,0.0,11.6,5,5,39,No moonrise,04:20 PM,07:59 AM,08:09 PM,12,16,16,16,11,19,78,0.0,1013,19,10,271,8
2008-09-23,17,13,0.0,11.6,4,4,31,12:58 AM,05:07 PM,08:01 AM,08:07 PM,10,15,15,15,18,24,73,0.0,1015,17,10,208,13
2008-09-24,17,11,0.0,10.2,4,4,24,02:13 AM,05:44 PM,08:02 AM,08:05 PM,9,14,14,14,11,25,73,0.0,1019,17,10,212,8
2008-09-25,18,12,0.0,11.6,4,4,16,03:30 AM,06:13 PM,08:03 AM,08:03 PM,10,14,14,14,13,21,75,0.0,1024,18,10,122,9
2008-09-26,17,11,0.0,11.6,4,4,9,04:44 AM,06:37 PM,08:04 AM,08:02 PM,9,14,14,14,16,17,73,0.0,1025,17,10,116,11
2008-09-27,21,9,0.0,11.6,5,5,1,05:56 AM,06:59 PM,08:05 AM,08:00 PM,9,15,16,15,20,4,66,0.0,1023,21,10,100,13
2008-09-28,22,13,0.0,11.5,5,5,0,07:06 AM,07:20 PM,08:06 AM,07:58 PM,9,16,17,16,21,4,64,0.0,1022,22,10,110,12
2008-09-29,19,11,0.0,11.5,4,4,0,08:14 AM,07:40 PM,08:07 AM,07:56 PM,10,15,15,15,15,3,74,0.0,1022,19,10,296,10
2008-09-30,17,11,0.0,8.7,3,3,0,09:22 AM,08:02 PM,08:08 AM,07:54 PM,10,13,13,13,16,54,80,0.1,1022,17,10,317,10
2008-10-01,18,12,0.0,11.4,4,4,6,10:29 AM,08:26 PM,08:09 AM,07:53 PM,11,13,14,13,22,52,82,0.1,1019,18,10,286,14
2008-10-02,14,12,0.0,7.2,3,3,13,11:36 AM,08:55 PM,08:11 AM,07:51 PM,11,12,14,12,28,80,87,3.9,1017,14,10,285,19
2008-10-03,13,10,0.0,11.4,3,3,20,12:41 PM,09:29 PM,08:12 AM,07:49 PM,8,9,12,9,33,37,78,2.5,1022,13,10,311,24
2008-10-04,16,11,0.0,11.3,4,4,28,01:43 PM,10:10 PM,08:13 AM,07:47 PM,6,11,13,11,20,51,63,0.1,1024,16,10,229,12
2008-10-05,21,11,0.0,11.3,4,4,35,02:37 PM,11:00 PM,08:14 AM,07:46 PM,5,14,15,14,25,7,53,0.0,1018,21,10,159,14
2008-10-06,22,13,0.0,11.3,5,5,42,03:25 PM,11:57 PM,08:15 AM,07:44 PM,8,16,17,16,22,10,58,0.0,1018,22,10,180,11
2008-10-07,17,15,0.0,8.6,4,4,50,04:05 PM,No moonset,08:16 AM,07:42 PM,11,15,16,15,38,49,75,22.6,1016,17,9,226,22
2008-10-08,13,12,0.0,7.1,4,4,57,04:38 PM,12:59 AM,08:17 AM,07:41 PM,11,12,13,12,20,61,88,10.1,1021,13,9,307,13
2008-10-09,16,11,0.0,11.2,4,4,64,05:06 PM,02:04 AM,08:19 AM,07:39 PM,9,12,13,12,19,18,77,0.3,1028,16,10,41,12
2008-10-10,21,11,0.0,11.2,5,5,71,05:30 PM,03:12 AM,08:20 AM,07:37 PM,11,15,16,15,30,7,73,0.0,1028,21,10,118,16
2008-10-11,22,16,0.0,11.1,5,5,79,05:52 PM,04:20 AM,08:21 AM,07:35 PM,13,18,19,18,37,7,70,0.0,1023,22,10,146,22
2008-10-12,23,18,0.0,11.1,5,5,86,06:13 PM,05:30 AM,08:22 AM,07:34 PM,15,19,20,19,35,15,75,0.0,1022,23,10,153,20
2008-10-13,22,14,0.0,11.1,5,5,93,06:35 PM,06:41 AM,08:23 AM,07:32 PM,15,17,18,17,15,27,85,0.2,1023,22,10,259,9
2008-10-14,20,13,0.0,11.1,5,5,100,06:59 PM,07:56 AM,08:25 AM,07:30 PM,13,16,16,16,11,27,86,0.0,1023,20,10,129,7
2008-10-15,21,13,0.0,11.0,5,5,100,07:27 PM,09:14 AM,08:26 AM,07:29 PM,13,16,16,16,11,17,82,0.0,1022,21,10,210,6
2008-10-16,18,14,0.0,5.5,4,4,85,08:02 PM,10:34 AM,08:27 AM,07:27 PM,14,16,16,16,15,60,87,1.2,1021,18,6,240,9
2008-10-17,15,15,0.0,8.5,4,4,78,08:47 PM,11:54 AM,08:28 AM,07:26 PM,14,15,15,15,18,76,91,3.0,1018,15,9,79,12
2008-10-18,17,13,0.0,11.0,4,4,70,09:43 PM,01:09 PM,08:29 AM,07:24 PM,10,13,14,13,27,21,74,0.0,1019,17,10,81,17
2008-10-19,20,10,0.0,10.9,5,5,63,10:50 PM,02:14 PM,08:31 AM,07:22 PM,10,14,15,14,27,10,74,0.0,1020,20,10,125,15
2008-10-20,22,15,0.0,10.9,5,5,56,No moonrise,03:05 PM,08:32 AM,07:21 PM,13,18,18,18,22,12,76,0.1,1018,22,10,179,12
2008-10-21,17,11,0.0,5.4,3,3,49,12:04 AM,03:45 PM,08:33 AM,07:19 PM,12,14,15,14,19,64,82,4.7,1016,17,10,222,13
2008-10-22,11,10,0.0,10.1,3,3,41,01:21 AM,04:16 PM,08:34 AM,07:18 PM,8,9,11,9,23,72,85,9.1,1024,11,9,39,16
2008-10-23,12,7,0.0,10.8,3,3,34,02:35 AM,04:42 PM,08:36 AM,07:16 PM,4,8,9,8,21,6,73,0.0,1026,12,10,88,12
2008-10-24,15,7,0.0,10.8,4,4,27,03:47 AM,05:04 PM,08:37 AM,07:15 PM,4,9,10,9,18,13,66,0.0,1025,15,10,116,9
2008-10-25,15,8,0.0,10.8,4,4,20,04:56 AM,05:25 PM,08:38 AM,07:13 PM,7,11,12,11,17,2,76,0.0,1030,15,10,90,9
2008-10-26,18,10,0.0,10.7,4,4,12,06:03 AM,05:45 PM,08:39 AM,07:12 PM,9,13,14,13,16,7,73,0.0,1027,18,10,182,8
2008-10-27,16,12,0.0,6.9,3,3,5,07:10 AM,06:06 PM,08:41 AM,07:10 PM,10,12,14,12,29,59,78,5.4,1016,16,9,268,18
2008-10-28,12,8,0.0,8.5,3,3,0,08:16 AM,06:29 PM,08:42 AM,07:09 PM,7,7,10,7,32,76,85,4.9,1013,12,10,141,23
2008-10-29,9,7,0.0,8.5,2,2,0,09:23 AM,06:56 PM,08:43 AM,07:07 PM,6,4,8,4,37,66,85,0.4,1011,9,10,311,26
2008-10-30,12,7,0.0,8.5,3,3,2,10:28 AM,07:29 PM,08:45 AM,07:06 PM,7,6,10,6,51,53,82,15.2,998,12,9,250,34
2008-10-31,11,8,0.0,8.4,3,3,6,11:31 AM,08:07 PM,08:46 AM,07:05 PM,6,7,9,7,20,57,83,2.2,996,11,10,146,14
2008-11-01,13,8,0.0,10.6,3,3,17,12:28 PM,08:54 PM,08:47 AM,07:03 PM,6,8,10,8,23,36,79,0.0,1002,13,10,209,15
2008-11-02,10,9,0.0,5.3,2,2,25,01:19 PM,09:48 PM,08:48 AM,07:02 PM,8,7,9,7,32,85,88,4.9,1008,10,10,152,22
2008-11-03,11,9,0.0,8.4,2,2,32,02:01 PM,10:47 PM,08:50 AM,07:01 PM,8,7,10,7,40,75,87,11.7,1008,11,9,252,27
2008-11-04,13,8,0.0,10.1,3,3,40,02:36 PM,11:51 PM,08:51 AM,06:59 PM,6,8,10,8,22,26,75,0.0,1011,13,10,209,14
2008-11-05,12,9,0.0,5.0,3,3,47,03:05 PM,No moonset,08:52 AM,06:58 PM,9,8,11,8,32,70,88,8.2,1017,12,9,290,21
2008-11-06,14,11,0.0,10.0,4,4,55,03:30 PM,12:56 AM,08:54 AM,06:57 PM,9,10,12,10,27,47,79,1.6,1019,14,10,270,19
2008-11-07,12,10,0.0,10.0,4,4,62,03:53 PM,02:02 AM,08:55 AM,06:56 PM,8,10,12,10,23,53,80,1.6,1018,12,9,261,15
2008-11-08,16,10,0.0,10.0,4,4,70,04:13 PM,03:09 AM,08:56 AM,06:55 PM,8,11,13,11,22,34,74,0.1,1022,16,10,218,14
2008-11-09,16,11,0.0,10.0,4,4,78,04:34 PM,04:18 AM,08:58 AM,06:53 PM,8,11,13,11,29,19,72,0.0,1027,16,10,200,18
2008-11-10,18,12,0.0,9.9,4,4,85,04:57 PM,05:30 AM,08:59 AM,06:52 PM,10,13,14,13,36,26,74,0.0,1023,18,10,191,21
2008-11-11,14,10,0.0,4.8,3,3,93,05:24 PM,06:45 AM,09:00 AM,06:51 PM,8,10,11,10,22,78,79,2.1,1022,14,8,277,15
2008-11-12,10,8,0.0,3.6,2,2,100,05:55 PM,08:04 AM,09:01 AM,06:50 PM,7,6,9,6,31,67,88,2.9,1022,10,10,287,21
2008-11-13,11,9,0.0,3.5,2,2,100,06:36 PM,09:27 AM,09:03 AM,06:49 PM,8,8,10,8,21,76,86,2.7,1028,11,9,305,15
2008-11-14,12,10,0.0,3.5,3,3,85,07:29 PM,10:46 AM,09:04 AM,06:48 PM,8,9,10,9,16,94,88,3.0,1030,12,8,252,11
2008-11-15,11,11,0.0,3.5,3,3,77,08:34 PM,11:58 AM,09:05 AM,06:47 PM,9,10,11,10,13,82,89,0.5,1029,11,8,94,9
2008-11-16,11,9,0.0,5.2,3,3,70,09:49 PM,12:57 PM,09:07 AM,06:46 PM,8,9,10,9,15,83,87,0.2,1031,11,10,40,10
2008-11-17,11,9,0.0,5.2,2,2,62,11:07 PM,01:43 PM,09:08 AM,06:45 PM,8,9,10,9,10,84,85,0.3,1032,11,9,93,7
2008-11-18,11,9,0.0,3.5,3,3,55,No moonrise,02:18 PM,09:09 AM,06:45 PM,9,8,10,8,28,97,89,5.6,1022,11,9,305,19
2008-11-19,12,10,0.0,5.2,4,4,47,12:24 AM,02:46 PM,09:10 AM,06:44 PM,9,9,11,9,23,76,89,2.8,1024,12,8,58,16
2008-11-20,11,10,0.0,5.2,3,3,39,01:39 AM,03:09 PM,09:12 AM,06:43 PM,9,9,11,9,17,76,89,1.0,1027,11,7,319,12
2008-11-21,13,10,0.0,3.5,3,3,32,02:48 AM,03:30 PM,09:13 AM,06:42 PM,11,9,12,9,38,98,93,3.6,1027,13,9,299,26
2008-11-22,12,11,0.0,3.5,3,3,24,03:56 AM,03:50 PM,09:14 AM,06:42 PM,11,9,12,9,43,100,92,7.1,1023,12,10,327,30
2008-11-23,12,10,0.0,3.5,3,3,17,05:02 AM,04:11 PM,09:15 AM,06:41 PM,9,8,11,8,41,99,89,4.0,1017,12,8,305,28
2008-11-24,11,7,0.0,3.5,2,2,9,06:07 AM,04:33 PM,09:17 AM,06:40 PM,6,4,8,4,55,92,86,11.9,1003,11,9,264,38
2008-11-25,7,5,0.0,5.2,2,2,2,07:13 AM,04:59 PM,09:18 AM,06:40 PM,4,3,6,3,28,75,86,5.1,1016,7,10,25,20
2008-11-26,6,4,0.0,3.5,2,2,0,08:18 AM,05:29 PM,09:19 AM,06:39 PM,3,3,5,3,18,83,82,0.4,1027,6,10,65,13
2008-11-27,7,3,0.0,8.7,2,2,0,09:22 AM,06:06 PM,09:20 AM,06:39 PM,1,4,5,4,8,46,77,0.0,1022,7,10,120,5
2008-11-28,9,4,0.0,8.7,3,3,0,10:21 AM,06:50 PM,09:21 AM,06:38 PM,2,3,6,3,28,37,77,0.3,1005,9,9,216,19
2008-11-29,7,6,0.0,6.9,3,3,6,11:14 AM,07:42 PM,09:22 AM,06:38 PM,3,2,7,2,50,46,77,1.9,991,7,9,220,33
2008-11-30,7,5,0.0,3.4,2,2,13,11:59 AM,08:39 PM,09:24 AM,06:38 PM,3,1,6,1,60,76,78,5.2,996,7,9,253,42
2008-12-01,6,5,0.0,3.4,2,2,20,12:36 PM,09:42 PM,09:25 AM,06:37 PM,3,2,6,2,36,95,84,5.5,1007,6,10,285,26
2008-12-02,7,6,0.0,8.7,3,3,27,01:07 PM,10:45 PM,09:26 AM,06:37 PM,4,2,6,2,33,68,85,3.8,1019,7,9,289,22
2008-12-03,10,7,0.0,3.4,2,2,35,01:33 PM,11:50 PM,09:27 AM,06:37 PM,6,4,9,4,54,80,83,4.7,1010,10,10,259,35
2008-12-04,12,9,0.0,3.4,3,3,42,01:55 PM,No moonset,09:28 AM,06:36 PM,8,8,10,8,39,84,84,3.0,1008,12,9,245,25
2008-12-05,12,9,0.0,3.4,3,3,49,02:15 PM,12:55 AM,09:29 AM,06:36 PM,8,7,10,7,58,86,83,3.5,1010,12,10,283,38
2008-12-06,12,9,0.0,3.4,3,3,56,02:36 PM,02:01 AM,09:30 AM,06:36 PM,7,8,10,8,32,77,84,3.8,1017,12,10,224,19
2008-12-07,15,11,0.0,6.9,4,4,64,02:57 PM,03:09 AM,09:31 AM,06:36 PM,10,11,12,11,28,57,87,3.3,1017,15,9,135,17
2008-12-08,13,9,0.0,3.4,3,3,71,03:21 PM,04:20 AM,09:32 AM,06:36 PM,9,9,11,9,21,65,89,1.2,1020,13,10,216,14
2008-12-09,9,7,0.0,5.2,2,2,78,03:49 PM,05:35 AM,09:33 AM,06:36 PM,6,5,8,5,26,84,88,2.0,1020,9,10,287,17
2008-12-10,7,5,0.0,3.4,2,2,85,04:24 PM,06:54 AM,09:34 AM,06:36 PM,4,2,6,2,33,91,87,3.6,1020,7,10,259,23
2008-12-11,8,6,0.0,3.4,2,2,93,05:10 PM,08:15 AM,09:34 AM,06:36 PM,5,4,7,4,27,89,86,2.4,1016,8,10,277,18
2008-12-12,10,6,0.0,6.9,3,3,100,06:09 PM,09:33 AM,09:35 AM,06:36 PM,5,5,8,5,28,31,83,0.2,1017,10,10,266,18
2008-12-13,8,6,0.0,3.4,2,2,100,07:22 PM,10:39 AM,09:36 AM,06:36 PM,4,3,7,3,43,76,83,8.1,1004,8,10,236,28
2008-12-14,6,4,0.0,5.2,1,1,85,08:42 PM,11:33 AM,09:37 AM,06:37 PM,2,0,5,0,36,86,83,3.0,999,6,10,289,26
2008-12-15,8,5,0.0,5.1,2,2,78,10:04 PM,12:14 PM,09:38 AM,06:37 PM,4,3,6,3,26,79,88,2.2,1011,8,10,313,18
2008-12-16,9,9,0.0,3.4,2,2,71,11:22 PM,12:46 PM,09:38 AM,06:37 PM,7,5,9,5,44,100,91,0.0,1016,9,10,322,30
